id,prec,year,unc_m,hab,hab_why,hab_frac,era,age_new,est_year,cut,forest_frac
5900327020,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,106,1904,0,1.0
5900353642,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,86,1924,0,1.0
5917313720,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,103,1907,0,0.67
5922825121,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
5932978564,tarkka,2025,20,ennallaan,tuore_havainto,1.0,2010,116,1894,0,1.0
5932984688,tarkka,2025,20,ennallaan,tuore_havainto,1.0,2010,107,1903,0,0.22
5932990534,tarkka,2025,20,ennallaan,tuore_havainto,1.0,2010,134,1876,2,1.0
5933007329,tarkka,2025,20,ennallaan,tuore_havainto,1.0,2010,136,1874,0,0.89
6179743161,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,119,1891,0,1.0
6179745147,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,134,1876,0,1.0
6179750251,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,142,1868,0,1.0
6179753602,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,124,1886,0,1.0
6179760759,tarkka,2025,10,ennallaan,tuore_havainto,0.89,2010,123,1887,1,1.0
6179763377,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,79,1931,0,1.0
6179766423,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,142,1868,0,1.0
6179785754,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,101,1909,0,0.78
6179787472,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,132,1878,0,1.0
6179793176,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,113,1897,0,1.0
6179800850,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,131,1879,0,1.0
6179804290,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,124,1886,0,1.0
6179805984,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,122,1888,0,1.0
6179812397,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,120,1890,0,1.0
6179814035,summittainen,2025,1000,ennallaan,tuore_havainto,1.0,2010,84,1926,0,0.78
6179817370,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,85,1925,0,1.0
6179826818,tarkka,2025,10,ennallaan,tuore_havainto,0.89,2010,107,1903,1,1.0
6179830586,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
6179831691,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,94,1916,0,1.0
6179843818,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,126,1884,0,1.0
6179853700,tarkka,2025,10,ennallaan,tuore_havainto,0.67,2010,104,1906,1,1.0
6179854796,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,137,1873,0,1.0
6179854967,tarkka,2025,10,ennallaan,tuore_havainto,0.78,2010,140,1870,1,1.0
6179859895,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,131,1879,0,1.0
6179870190,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,122,1888,0,1.0
6179875333,tarkka,2025,10,ennallaan,tuore_havainto,0.78,2010,101,1909,1,1.0
6179877028,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,126,1884,0,1.0
6179879226,tarkka,2025,10,ennallaan,tuore_havainto,0.67,2010,110,1900,1,1.0
6179895891,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,98,1912,0,1.0
6179900814,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,90,1920,0,1.0
6179900917,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,88,1922,0,1.0
6179902664,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,111,1899,0,1.0
6179905699,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,102,1908,0,1.0
6179912956,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,121,1889,0,1.0
6179919242,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,106,1904,0,1.0
6179921900,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,74,1936,0,1.0
6179941031,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,90,1920,0,1.0
6179941199,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,131,1879,0,1.0
6179954600,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,104,1906,0,1.0
6179957932,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,120,1890,0,1.0
6179959444,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,92,1918,0,1.0
6179962654,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,123,1887,0,1.0
6179964624,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,110,1900,0,1.0
6179966820,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,123,1887,0,1.0
6179970649,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,115,1895,0,1.0
6179974422,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,148,1862,0,1.0
6179975537,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,126,1884,0,1.0
6179980326,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,93,1917,0,1.0
6179985548,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,133,1877,0,1.0
6179995024,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,117,1893,0,1.0
6179997623,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,61,1949,0,1.0
6180027733,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,126,1884,0,1.0
6180027870,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,103,1907,0,1.0
6180029610,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,134,1876,0,1.0
6180033831,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,123,1887,0,1.0
6180036308,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,124,1886,0,1.0
6191675933,tarkka,2025,25,ennallaan,tuore_havainto,1.0,2010,78,1932,0,0.33
6191705084,tarkka,2025,25,ennallaan,tuore_havainto,1.0,2010,78,1932,0,0.22
6499732964,alueellinen,2025,25308,ei_tietoa,liian_epatarkka,,,,,,
6536332318,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,92,1918,0,1.0
5839237673,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,133,1877,0,1.0
5839260125,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,100,1910,0,1.0
5839310583,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,105,1905,0,1.0
5839314038,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,142,1868,0,0.89
5843595080,tarkka,2025,100,ennallaan,tuore_havainto,1.0,2010,108,1902,0,0.44
5843659285,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,85,1925,0,1.0
5843665412,tarkka,2025,10,ennallaan,tuore_havainto,1.0,2010,118,1892,0,1.0
5843705431,summittainen,2025,300,ennallaan,tuore_havainto,1.0,2010,80,1930,2,1.0
5858916267,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,99,1911,0,1.0
5896541788,tarkka,2025,25,ennallaan,tuore_havainto,1.0,2010,85,1925,0,1.0
5896674972,tarkka,2025,5,ennallaan,tuore_havainto,1.0,2010,74,1936,0,0.78
6336401366,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,81,1929,0,1.0
6336476393,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,95,1915,0,1.0
6336616499,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,77,1933,0,1.0
6336672488,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,77,1933,0,1.0
6336748386,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,76,1934,0,1.0
6336929420,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,84,1926,0,1.0
6336954497,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,78,1932,0,1.0
6337066380,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,83,1927,0,1.0
6337199480,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,78,1932,0,1.0
6337343392,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,73,1937,0,1.0
4920493518,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,112,1898,0,1.0
4920546847,tarkka,2024,20,ennallaan,tuore_havainto,1.0,2010,57,1953,2,0.33
4923123806,tarkka,2024,200,ei_tietoa,ei_metsavaratietoa,,2010,,,0,0.0
4923132391,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,112,1898,0,1.0
4923137514,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,151,1859,0,0.67
4923142660,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,98,1912,0,1.0
4923207806,tarkka,2024,10,ennallaan,tuore_havainto,1.0,2010,124,1886,0,0.89
