id,lat,lon,year,species
6483255357,60.26844,16.17734,2026,Phellinidium ferrugineofuscum
6483258394,60.25094,18.53418,2026,Chroogomphus rutilus
6483262399,60.96362,13.95974,2026,Bryoria nadvornikiana
6483265346,60.60727,15.31051,2026,Hydnellum ferrugineum
6483267374,60.43121,13.94968,2026,Ramaria boreimaxima
6483272400,60.45928,16.29441,2026,Hydnum umbilicatum
6483273375,60.54835,14.02234,2026,Asterodon ferruginosus
6483273388,60.26784,16.17627,2026,Phellinidium ferrugineofuscum
6483275302,60.6247,17.66372,2026,Geastrum quadrifidum
6483284324,60.54736,14.0182,2026,Phellinidium ferrugineofuscum
6483285359,60.6971,14.69492,2026,Alectoria sarmentosa
6483287315,60.30749,18.00623,2026,Lecanactis abietina
6483290321,60.60818,15.30694,2026,Alectoria sarmentosa
6483305388,60.3198,16.17475,2026,Butyrea luteoalba
6483316308,60.96769,13.95418,2026,Cladonia parasitica
6483322311,60.96749,13.96279,2026,Alectoria sarmentosa
6483331395,60.54756,14.01922,2026,Xenasmatella vaga
6483340331,60.4571,16.29951,2026,Hydnellum suaveolens
6483349379,60.45704,16.29943,2026,Hydnellum suaveolens
6483364327,60.43476,13.95393,2026,Hydnellum ferrugineum
6483364331,60.96847,13.96483,2026,Alectoria sarmentosa
6483372362,60.30961,18.00762,2026,Lecanactis abietina
6483392345,60.3078,18.00627,2026,Lecanactis abietina
6483395352,60.19442,14.78469,2026,Hydnellum caeruleum
6483405335,60.69578,14.6924,2026,Hydnellum ferrugineum
6483405342,60.54837,14.02319,2026,Flaviporus citrinellus
6483406383,60.54834,14.02236,2026,Asterodon ferruginosus
6483409329,60.45623,16.30091,2026,Phellinidium ferrugineofuscum
6483424335,60.26804,16.17539,2026,Phellinidium ferrugineofuscum
6483427331,60.30329,18.30193,2026,Ramaria safraniolens
6483435339,60.69595,14.69048,2026,Alectoria sarmentosa
6483436324,60.54723,14.01859,2026,Flaviporus citrinellus
6483442380,60.69645,14.69254,2026,Phellinidium ferrugineofuscum
6483454339,60.17149,15.15674,2026,Gomphidius glutinosus
6483456325,60.54681,14.01905,2026,Phellinidium ferrugineofuscum
6483463303,60.25762,18.27576,2026,Chroogomphus rutilus
6483464393,60.08221,15.09948,2026,Suillus variegatus
6483472394,60.24303,18.17822,2026,Hydnellum ferrugineum
6483473361,60.17098,15.15743,2026,Russula integra
6489502417,60.92006,14.12199,2026,Alectoria sarmentosa
6489502440,60.41876,13.25905,2026,Laccaria amethystina
6489503419,60.81413,14.45276,2026,Hygrophorus olivaceoalbus
6489506403,60.69944,14.70703,2026,Rhodofomes roseus
6489506427,60.86629,13.67878,2026,Amylocystis lapponica
6489507373,60.81571,14.45707,2026,Alectoria sarmentosa
6489509396,60.22964,14.23933,2026,Alectoria sarmentosa
6489510423,60.22847,14.23814,2026,Alectoria sarmentosa
6489512305,60.2243,14.23484,2026,Alectoria sarmentosa
6489512404,60.86399,13.6829,2026,Amylocystis lapponica
6489512432,60.81461,14.45778,2026,Cladonia parasitica
6489513301,60.52811,14.0821,2026,Alectoria sarmentosa
6489514430,60.8659,13.67911,2026,Lobaria pulmonaria
6490074363,60.95417,14.76528,2026,Hydnellum aurantiacum
6490076308,60.74172,13.94838,2026,Leptogium saturninum
6490076398,60.86445,13.68197,2026,Hermanssonia centrifuga
6490076413,60.21832,14.23545,2026,Carbonicola anthracophila
6490076422,60.26888,16.17701,2026,Climacocystis borealis
6490077308,60.38215,13.74749,2026,Russula xerampelina
6490082395,60.79638,15.3602,2026,Hygrocybe coccinea
6490083376,60.52744,14.08386,2026,Alectoria sarmentosa
6490084421,60.71025,14.54724,2026,Porodaedalea pini
6490085334,60.52608,14.08759,2026,Hydnellum ferrugineum
6490086336,60.86514,13.68007,2026,Amylocystis lapponica
6490086400,60.81541,14.44864,2026,Phellinus viticola
6490088372,60.86628,13.67904,2026,Kurtia argillacea
6490089345,60.81579,14.45494,2026,Phellinidium ferrugineofuscum
6490090324,60.22439,14.23495,2026,Hydnellum ferrugineum
6490093364,60.92115,14.12429,2026,Alectoria sarmentosa
6490097363,60.81946,14.44573,2026,Carbonicola myrmecina
6490098308,60.26751,16.17579,2026,Phellinidium ferrugineofuscum
6490099417,60.92077,14.12117,2026,Bryoria nadvornikiana
6490102342,60.26766,16.17595,2026,Hermanssonia centrifuga
6490104342,60.528,14.08188,2026,Alectoria sarmentosa
6490109370,60.22034,14.23911,2026,Alectoria sarmentosa
6490110307,60.74175,13.94617,2026,Phlebiopsis gigantea
6490111362,60.73199,15.90898,2026,Atheliachaete sanguinea
6490115387,60.81342,14.45334,2026,Carbonicola anthracophila
6490118357,60.38083,13.75492,2026,Agonimia allobata
6490119307,60.38225,13.7538,2026,Cuphophyllus pratensis
6490119336,60.474,13.86099,2026,Hydnellum ferrugineum
6490121393,60.81641,14.44967,2026,Carbonicola anthracophila
6490126389,60.96351,13.95022,2026,Alectoria sarmentosa
6490126395,60.74725,13.93655,2026,Alectoria sarmentosa
6490127424,60.81689,14.45309,2026,Alectoria sarmentosa
6490128350,60.22122,14.23541,2026,Alectoria sarmentosa
6490132332,60.52685,14.09385,2026,Alectoria sarmentosa
6490136327,60.22941,14.23838,2026,Alectoria sarmentosa
6490137411,60.94889,14.76306,2026,Hydnellum scabrosum
6490138419,60.74254,13.94408,2026,Chaenotheca brachypoda
6490140342,60.81655,14.44941,2026,Alectoria sarmentosa
6490142410,60.38172,13.75489,2026,Hebeloma crustuliniforme
6490145305,60.86357,13.68396,2026,Pycnoporellus alboluteus
6490152399,60.26888,16.17701,2026,Phellinidium ferrugineofuscum
6490153385,60.26833,16.17685,2026,Phellinidium ferrugineofuscum
6490159375,60.9202,14.12262,2026,Alectoria sarmentosa
6490160331,60.53423,13.83213,2026,Hydnellum ferrugineum
6490161336,60.73199,15.90898,2026,Butyrea luteoalba
6490168349,60.23001,14.23876,2026,Alectoria sarmentosa
6490168421,60.7083,14.5535,2026,Alectoria sarmentosa
6490169323,60.70992,14.55321,2026,Alectoria sarmentosa
6490169417,60.81522,14.45493,2026,Phellinus viticola
6490174333,60.2292,14.23937,2026,Alectoria sarmentosa
6490174393,60.22811,14.24056,2026,Carbonicola anthracophila
6490176322,60.92086,14.12315,2026,Carbonicola anthracophila
6490176396,60.52725,14.08378,2026,Phellinidium ferrugineofuscum
6490177336,60.22588,14.23621,2026,Carbonicola myrmecina
6490179413,60.38238,13.75329,2026,Chaenothecopsis montana
6490181304,60.3585,13.83689,2026,Nephroma bellum
6490181320,60.23533,14.25161,2026,Icmadophila ericetorum
6490188354,60.40409,13.26777,2026,Entoloma serrulatum
6490189322,60.40846,13.26588,2026,Leccinum scabrum
6490192333,60.81729,14.4504,2026,Parmeliella thriptophylla
6490196305,60.92011,14.12094,2026,Alectoria sarmentosa
6490197384,60.61356,15.31386,2026,Hydnellum peckii
6490199314,60.8154,14.45656,2026,Alectoria sarmentosa
6490206339,60.81654,14.44661,2026,Parmeliella thriptophylla
6490212354,60.36064,13.83604,2026,Tremella hypogymniae
6490212410,60.92088,14.12162,2026,Alectoria sarmentosa
6490215385,60.52644,14.08392,2026,Hydnellum ferrugineum
6490216355,60.22231,14.24079,2026,Alectoria sarmentosa
6490217320,60.74424,13.94112,2026,Lactarius scrobiculatus
6490217378,60.86399,13.6829,2026,Junghuhnia collabens
6490218304,60.86399,13.6829,2026,Rhodofomes roseus
6490218401,60.38115,13.75481,2026,Collema subnigrescens
6490221343,60.92001,14.12143,2026,Alectoria sarmentosa
6490226362,60.7078,14.54875,2026,Alectoria sarmentosa
6490226408,60.22096,14.23872,2026,Alectoria sarmentosa
6490229384,60.81625,14.45247,2026,Carbonicola anthracophila
6490229410,60.86542,13.68096,2026,Pycnoporellus alboluteus
6490231349,60.7962,15.35985,2026,Entoloma queletii
6490232307,60.53149,14.08985,2026,Alectoria sarmentosa
6490233329,60.9204,14.12097,2026,Cladonia parasitica
6490235414,60.52839,14.08273,2026,Alectoria sarmentosa
6490235416,60.22689,14.24079,2026,Phellinidium ferrugineofuscum
6490239409,60.38245,13.7549,2026,Hypogymnia vittata
6490241351,60.86532,13.68116,2026,Amylocystis lapponica
6490243377,60.3607,13.8358,2026,Polyozosia hagenii
6490244420,60.9211,14.12125,2026,Alectoria sarmentosa
6490247391,60.74254,13.94408,2026,Fomes meliae
6490252308,60.2258,14.23711,2026,Alectoria sarmentosa
6490252325,60.22912,14.2384,2026,Alectoria sarmentosa
6490255310,60.74477,13.94084,2026,Amanita virosa
6490255336,60.52918,14.08334,2026,Alectoria sarmentosa
6490261390,60.92085,14.12153,2026,Carbonicola anthracophila
6490261404,60.81407,14.44906,2026,Lobaria pulmonaria
6490261423,60.92019,14.1219,2026,Carbonicola anthracophila
6490264347,60.81661,14.44927,2026,Alectoria sarmentosa
6490265419,60.7321,15.9098,2026,Rhodofomes roseus
6490268319,60.23554,14.25035,2026,Hydnellum ferrugineum
6490271397,60.22169,14.23932,2026,Alectoria sarmentosa
6490272324,60.22998,14.23745,2026,Hydnellum ferrugineum
6490275393,60.22921,14.23923,2026,Alectoria sarmentosa
6490280314,60.36076,13.8358,2026,Catinaria atropurpurea
6490282352,60.73199,15.90898,2026,Neoantrodia serialis
6490291386,60.22208,14.24011,2026,Alectoria sarmentosa
6490295375,60.92049,14.12189,2026,Alectoria sarmentosa
6490296349,60.22926,14.23815,2026,Carbonicola myrmecina
6490299359,60.70926,14.55299,2026,Alectoria sarmentosa
6490300368,60.81642,14.45387,2026,Phellinidium ferrugineofuscum
6490305342,60.52869,14.08287,2026,Alectoria sarmentosa
6490305359,60.23436,14.25025,2026,Alectoria sarmentosa
6490308375,60.91914,14.12244,2026,Alectoria sarmentosa
6490309330,60.38222,13.7532,2026,Lactarius musteus
6490310317,60.73137,15.90925,2026,Trichaptum abietinum
6490314405,60.81654,14.45399,2026,Phellinidium ferrugineofuscum
6490319310,60.22193,14.236,2026,Carbonicola anthracophila
6490322332,60.38113,13.7546,2026,Ochrolechia szatalaensis
6490325318,60.81649,14.44963,2026,Alectoria sarmentosa
6490326314,60.21855,14.23805,2026,Alectoria sarmentosa
6490327331,60.70993,14.55321,2026,Alectoria sarmentosa
6490327371,60.92098,14.12378,2026,Ramboldia elabens
6490330343,60.74412,13.94092,2026,Craterellus lutescens
6490332342,60.38242,13.75632,2026,Phaeocalicium praecedens
6490334404,60.81581,14.45622,2026,Alectoria sarmentosa
6490336301,60.81591,14.45503,2026,Phellinidium ferrugineofuscum
6490338378,60.81802,14.44992,2026,Lobaria pulmonaria
6490340351,60.92074,14.1228,2026,Alectoria sarmentosa
6490340371,60.69023,13.70009,2026,Ganoderma applanatum
6490340391,60.3709,13.74315,2026,Collema subnigrescens
6490340398,60.70928,14.55274,2026,Alectoria sarmentosa
6490342342,60.70799,14.55311,2026,Porodaedalea pini
6490344330,60.22095,14.23546,2026,Icmadophila ericetorum
6490345376,60.81795,14.44976,2026,Nephroma resupinatum
6490352341,60.8636,13.68368,2026,Flaviporus citrinellus
6490353322,60.81445,14.45688,2026,Hertelidea botryosa
6490354329,60.52761,14.08177,2026,Carbonicola anthracophila
6490357324,60.81467,14.45381,2026,Hertelidea botryosa
6490359316,60.5274,14.08339,2026,Alectoria sarmentosa
6490362323,60.22721,14.23814,2026,Carbonicola anthracophila
6490364353,60.22845,14.23929,2026,Alectoria sarmentosa
6490367336,60.81489,14.45057,2026,Hertelidea botryosa
6490369355,60.81483,14.45129,2026,Carbonicola anthracophila
6490372325,60.2777,18.25473,2026,Ischnoderma benzoinum
6490373333,60.96369,13.95204,2026,Alectoria sarmentosa
6490379349,60.31741,16.17638,2026,Phellinidium ferrugineofuscum
6490381396,60.81522,14.45493,2026,Phellinidium ferrugineofuscum
6490382301,60.9192,14.12259,2026,Alectoria sarmentosa
6490387405,60.94889,14.76278,2026,Hydnellum ferrugineum
6490390358,60.22169,14.23932,2026,Carbonicola anthracophila
6490391326,60.92046,14.12149,2026,Alectoria sarmentosa
6490394386,60.7083,14.55351,2026,Alectoria sarmentosa
6490395391,60.92084,14.12459,2026,Cladonia parasitica
6490397302,60.91944,14.12247,2026,Carbonicola myrmecina
6490403316,60.81526,14.44899,2026,Cystostereum murrayi
6490404391,60.4644,17.31493,2026,Sclerophora pallida
6490406305,60.22158,14.23948,2026,Alectoria sarmentosa
6490409373,60.23783,14.25292,2026,Alectoria sarmentosa
6490410378,60.86598,13.67924,2026,Amylocystis lapponica
6490411412,60.7962,15.35985,2026,Ramariopsis subtilis
6490412401,60.22632,14.24148,2026,Alectoria sarmentosa
6490414358,60.4571,13.28846,2026,Hydnellum ferrugineum
6490416393,60.81483,14.45129,2026,Carbonicola myrmecina
6490417325,60.81462,14.4526,2026,Icmadophila ericetorum
6490417343,60.23177,14.24738,2026,Phellinus viticola
6490423398,60.23013,14.23937,2026,Carbonicola myrmecina
6490425361,60.8144,14.45824,2026,Cladonia parasitica
6490427355,60.22608,14.23578,2026,Alectoria sarmentosa
6490429389,60.22054,14.23822,2026,Alectoria sarmentosa
6490430419,60.81673,14.45236,2026,Hertelidea botryosa
6490433400,60.52809,14.08182,2026,Alectoria sarmentosa
6490435374,60.74723,13.93901,2026,Piloderma olivaceum
6490435382,60.81459,14.4551,2026,Alectoria sarmentosa
6490438381,60.81453,14.45396,2026,Alectoria sarmentosa
6490442346,60.94972,14.76389,2026,Hydnellum peckii
6490445316,60.70931,14.55311,2026,Carbonicola anthracophila
6490446308,60.92038,14.12242,2026,Carbonicola anthracophila
6490446398,60.92006,14.12199,2026,Alectoria sarmentosa
6490447333,60.38222,13.7532,2026,Clypeococcum hypocenomycis
6490452395,60.81663,14.44768,2026,Phellinidium ferrugineofuscum
6490460308,60.79635,15.36043,2026,Hygrocybe punicea
6490465326,60.81796,14.44981,2026,Nephroma bellum
6490466341,60.81932,14.44624,2026,Alectoria sarmentosa
6490467327,60.53495,13.83211,2026,Cortinarius mucosus
6490468307,60.38233,13.75637,2026,Lactarius helvus
6490468345,60.81712,14.44725,2026,Phellinus viticola
6490468402,60.86445,13.68197,2026,Rhodofomes roseus
6490475333,60.22034,14.23816,2026,Phellinus viticola
6490477397,60.52675,14.08376,2026,Hydnellum ferrugineum
6490483353,60.74276,13.94406,2026,Cuphophyllus pratensis
6490488331,60.3607,13.8357,2026,Pachyphiale fagicola
6490492304,60.81567,14.45423,2026,Alectoria sarmentosa
6490493378,60.22377,14.2357,2026,Carbonicola anthracophila
6490494318,60.8166,14.45186,2026,Alectoria sarmentosa
6490495331,60.3607,13.8358,2026,Scoliciosporum sarothamni
6490501362,60.2707,16.97844,2026,Climacodon septentrionalis
6490502358,60.22825,14.23973,2026,Alectoria sarmentosa
6490505365,60.22211,14.23989,2026,Alectoria sarmentosa
6490507417,60.7424,13.94363,2026,Rhodofomes roseus
6490508419,60.89007,13.50916,2026,Hydnellum peckii
6490512392,60.26751,16.17579,2026,Phellinidium ferrugineofuscum
6490514349,60.60482,16.72586,2026,Hydnellum ferrugineum
6490515308,60.71081,14.54716,2026,Porodaedalea pini
6490518308,60.81935,14.44604,2026,Cuphophyllus pratensis
6490518367,60.81851,14.44787,2026,Parmeliella thriptophylla
6490521304,60.70752,14.55188,2026,Alectoria sarmentosa
6490522363,60.92023,14.121,2026,Alectoria sarmentosa
6490525357,60.70936,14.55104,2026,Alectoria sarmentosa
6490525406,60.81443,14.45703,2026,Alectoria sarmentosa
6490527317,60.86429,13.68351,2026,Amylocystis lapponica
6490527417,60.81798,14.44972,2026,Lobaria pulmonaria
6490528349,60.53161,14.08972,2026,Alectoria sarmentosa
6490533367,60.7098,14.55011,2026,Alectoria sarmentosa
6490541308,60.92115,14.1246,2026,Alectoria sarmentosa
6490543351,60.81651,14.44657,2026,Phellinus laevigatus
6490547305,60.96322,13.95173,2026,Porodaedalea pini
6490547312,60.81788,14.4454,2026,Alectoria sarmentosa
6490548342,60.22736,14.24085,2026,Alectoria sarmentosa
6490549417,60.21901,14.23547,2026,Alectoria sarmentosa
6490554417,60.91964,14.12293,2026,Alectoria sarmentosa
6490556362,60.81605,14.45395,2026,Alectoria sarmentosa
6490557372,60.81838,14.44773,2026,Phellinidium ferrugineofuscum
6490561330,60.74495,13.93995,2026,Amanita virosa
6490563415,60.21903,14.23732,2026,Alectoria sarmentosa
6490564343,60.36881,13.74328,2026,Hygrocybe conica
6490565380,60.92111,14.12361,2026,Alectoria sarmentosa
6490569374,60.92096,14.12392,2026,Alectoria sarmentosa
6490569377,60.81938,14.44579,2026,Alectoria sarmentosa
6490570335,60.96406,13.95294,2026,Porodaedalea pini
6490571364,60.99269,14.64646,2026,Leptogium saturninum
6490572411,60.92039,14.12326,2026,Alectoria sarmentosa
6490573372,60.23501,14.25079,2026,Alectoria sarmentosa
6490583328,60.79638,15.3602,2026,Hygrocybe cantharellus
6490584402,60.81569,14.44856,2026,Phellinus viticola
6490585386,60.53158,14.08992,2026,Alectoria sarmentosa
6490589348,60.92085,14.12513,2026,Cladonia parasitica
6490590347,60.92111,14.12419,2026,Alectoria sarmentosa
6490590404,60.9213,14.12395,2026,Alectoria sarmentosa
6490592392,60.86364,13.68383,2026,Camarops tubulina
6490596401,60.38252,13.75632,2026,Hypogymnia vittata
6490597410,60.70804,14.55322,2026,Vulpicida pinastri
6490600356,60.23441,14.25031,2026,Alectoria sarmentosa
6490601309,60.81921,14.44624,2026,Icmadophila ericetorum
6490601383,60.81668,14.44751,2026,Alectoria sarmentosa
6490603349,60.81455,14.45771,2026,Alectoria sarmentosa
6490603400,60.50134,13.8432,2026,Hydnellum ferrugineum
6490609374,60.96399,13.9527,2026,Alectoria sarmentosa
6490614325,60.61362,15.31353,2026,Hertelidea botryosa
6490616404,60.79635,15.36043,2026,Hygrocybe coccinea
6490617337,60.81483,14.45129,2026,Hertelidea botryosa
6490618314,60.21852,14.2345,2026,Alectoria sarmentosa
6490618377,60.86423,13.6829,2026,Ceraceomyces borealis
6490619401,60.53148,14.08957,2026,Alectoria sarmentosa
6490628356,60.22618,14.23602,2026,Alectoria sarmentosa
6490630363,60.46173,17.32176,2026,Plectocarpon lichenum
6490635339,60.22391,14.24074,2026,Alectoria sarmentosa
6490639301,60.81796,14.44972,2026,Lobarina scrobiculata
6490640413,60.92114,14.12423,2026,Alectoria sarmentosa
6490641312,60.38113,13.7546,2026,Hypogymnia vittata
6490645332,60.81124,13.87357,2026,Aspicilia cinerea
6490646336,60.89332,13.51327,2026,Letharia vulpina
6490648385,60.22353,14.23593,2026,Hydnellum ferrugineum
6490649330,60.92093,14.12126,2026,Alectoria sarmentosa
6490649393,60.22602,14.24118,2026,Alectoria sarmentosa
6490650385,60.92139,14.12469,2026,Alectoria sarmentosa
6490654377,60.69933,15.9093,2026,Hydnellum suaveolens
6490654392,60.22812,14.23718,2026,Hydnellum ferrugineum
6490659353,60.53158,14.09027,2026,Alectoria sarmentosa
6490661344,60.22923,14.2394,2026,Alectoria sarmentosa
6490663362,60.22555,14.24174,2026,Carbonicola anthracophila
6490672395,60.5312,14.08894,2026,Alectoria sarmentosa
6490673327,60.35913,13.83627,2026,Dothiora sphaeroides
6490673375,60.8145,14.45321,2026,Hertelidea botryosa
6490675342,60.74412,13.9414,2026,Russula queletii
6490677383,60.73209,15.90933,2026,Rhodofomes roseus
6490678348,60.64195,16.72696,2026,Lecanactis abietina
6490681362,60.81654,14.45122,2026,Phellinus viticola
6490682351,60.96399,13.9527,2026,Alectoria sarmentosa
6490682392,60.22911,14.23761,2026,Alectoria sarmentosa
6490686338,60.50331,13.84289,2026,Phellinidium ferrugineofuscum
6490687345,60.92009,14.12275,2026,Alectoria sarmentosa
6490693361,60.81604,14.45326,2026,Alectoria sarmentosa
6490695393,60.81551,14.44885,2026,Phellinus viticola
6490700308,60.86518,13.68135,2026,Amylocystis lapponica
6490700408,60.71,14.54972,2026,Alectoria sarmentosa
6500577383,60.82402,14.4572,2026,Carbonicola anthracophila
6500577394,60.46872,13.89028,2026,Hydnellum ferrugineum
6500578333,60.25648,14.79759,2026,Carbonicola myrmecina
6500578355,60.65889,15.42156,2026,Hertelidea botryosa
6500579363,60.81848,14.45909,2026,Alectoria sarmentosa
6500580311,60.44771,17.35772,2026,Nephroma parile
6500580466,60.558,15.81119,2026,Hermanssonia centrifuga
6500581359,60.3033,13.79429,2026,Hertelidea botryosa
6500581418,60.47027,13.89057,2026,Ramaria boreimaxima
6500582319,60.467,17.31191,2026,Cliostomum corrugatum
6500585332,60.69736,17.16598,2026,Suillus granulatus
6500585371,60.81962,14.45812,2026,Alectoria sarmentosa
6500585411,60.82419,14.44057,2026,Carbonicola anthracophila
6500586451,60.81791,14.46287,2026,Alectoria sarmentosa
6500588405,60.81654,14.46128,2026,Incrustoporia brevispora
6500589413,60.38115,13.75499,2026,Pyrenopsis haematina
6500590414,60.25622,14.79543,2026,Hypogymnia tubulosa
6500591327,60.46663,13.88653,2026,Carbonicola myrmecina
6501330347,60.91948,14.04945,2026,Carbonicola anthracophila
6501330397,60.30192,13.7933,2026,Hydnellum ferrugineum
6501335394,60.08347,13.7606,2026,Hydnellum ferrugineum
6501336359,60.82348,14.45686,2026,Chaenotheca subroscida
6501337342,60.36885,13.16015,2026,Alectoria sarmentosa
6501338425,60.82221,14.43998,2026,Alectoria sarmentosa
6501342313,60.25525,14.79677,2026,Microcalicium ahlneri
6501343359,60.47304,13.88926,2026,Hertelidea botryosa
6501346314,60.73994,15.21433,2026,Phellinidium ferrugineofuscum
6501346435,60.82404,14.45714,2026,Carbonicola myrmecina
6501347396,60.81937,14.45897,2026,Alectoria sarmentosa
6501348417,60.40593,13.283,2026,Cantharellus cibarius
6501349390,60.49203,15.94493,2026,Alectoria sarmentosa
6501349426,60.15491,15.18548,2026,Golovinomyces asterum
6501350388,60.36961,13.16608,2026,Alectoria sarmentosa
6501350400,60.7395,15.21433,2026,Daedalea xantha
6501351363,60.36876,13.16318,2026,Hertelidea botryosa
6501352412,60.47394,13.88857,2026,Hydnellum scabrosum
6501355329,60.82584,14.43744,2026,Carbonicola anthracophila
6501355334,60.45524,13.35103,2026,Icmadophila ericetorum
6501355381,60.81965,14.46073,2026,Phellinidium ferrugineofuscum
6501355423,60.81937,14.45897,2026,Carbonicola anthracophila
6501357310,60.81945,14.46136,2026,Parmeliella thriptophylla
6501357360,60.46754,13.89025,2026,Ramaria boreimaxima
6501361349,60.82446,14.43235,2026,Alectoria sarmentosa
6501362356,60.47411,13.89421,2026,Hydnellum ferrugineum
6501364361,60.97693,14.53867,2026,Hydnellum ferrugineum
6501365375,60.25757,14.79476,2026,Bryoria furcellata
6501366426,60.81268,14.43904,2026,Lactarius scrobiculatus
6501368369,60.92764,15.76165,2026,Nephroma parile
6501368425,60.92092,14.12424,2026,Carbonicola anthracophila
6501370352,60.47449,13.88883,2026,Hydnellum ferrugineum
6501372390,60.8161,14.46027,2026,Carbonicola anthracophila
6501373407,60.38105,13.75504,2026,Parmeliella thriptophylla
6501377344,60.26107,14.79864,2026,Nephroma parile
6501381436,60.25429,14.79656,2026,Hydnellum ferrugineum
6501386388,60.91437,14.04446,2026,Carbonicola myrmecina
6501387353,60.08236,13.76022,2026,Tricholoma apium
6501387399,60.82692,14.43633,2026,Carbonicola anthracophila
6501388385,60.3032,13.79179,2026,Carbonicola anthracophila
6501392348,60.3696,13.16499,2026,Alectoria sarmentosa
6501393302,60.46962,13.8905,2026,Ramaria eosanguinea
6501396363,60.36885,13.74346,2026,Leccinum scabrum
6501398336,60.47077,13.89131,2026,Hydnellum ferrugineum
6501398375,60.47288,13.88961,2026,Bryoria furcellata
6501400339,60.40609,13.28225,2026,Cortinarius armillatus
6501400424,60.81286,14.4386,2026,Lobaria pulmonaria
6501401419,60.85995,14.30313,2026,Phellinidium ferrugineofuscum
6501402351,60.40601,13.28155,2026,Peltigera aphthosa
6501403399,60.38095,13.75464,2026,Aspicilia laevata
6501404314,60.92036,14.12135,2026,Craterellus lutescens
6501404409,60.91266,15.18486,2026,Hydnellum illudens
6501407344,60.74364,15.21789,2026,Phellinidium ferrugineofuscum
6501408321,60.47258,13.89322,2026,Ramaria eosanguinea
6501408390,60.66662,15.38597,2026,Rhodofomes roseus
6501412372,60.65758,15.41892,2026,Porodaedalea pini
6501412411,60.36075,13.83592,2026,Peltigera praetextata
6501413301,60.81733,14.46159,2026,Alectoria sarmentosa
6501416406,60.36963,13.16622,2026,Bryoria furcellata
6501416418,60.25702,14.79555,2026,Phellinidium ferrugineofuscum
6501416423,60.81569,14.46096,2026,Alectoria sarmentosa
6501417353,60.47413,13.89444,2026,Hydnellum scabrosum
6501417423,60.82596,14.43765,2026,Carbonicola anthracophila
6501423428,60.25661,14.79644,2026,Carbonicola anthracophila
6501424422,60.38345,15.26448,2026,Evernia divaricata
6501426325,60.82017,14.46,2026,Parmeliella thriptophylla
6501429308,60.47035,13.8868,2026,Hydnellum peckii
6501429312,60.3824,13.75633,2026,Caloplaca cerina
6501430416,60.91865,14.05573,2026,Alectoria sarmentosa
6501433357,60.6512,15.38303,2026,Hydnellum ferrugineum
6501435402,60.47352,13.89435,2026,Bryoria furcellata
6501439327,60.81967,14.45822,2026,Phellinidium ferrugineofuscum
6501440362,60.92073,14.12421,2026,Carbonicola myrmecina
6501443343,60.91696,14.05227,2026,Carbonicola myrmecina
6501443385,60.64797,16.03413,2026,Alectoria sarmentosa
6501444356,60.26336,14.7697,2026,Phellinidium ferrugineofuscum
6501447342,60.25755,14.79591,2026,Parmeliella thriptophylla
6501447373,60.82322,14.4568,2026,Phellinidium ferrugineofuscum
6501449302,60.36876,13.1606,2026,Alectoria sarmentosa
6501451327,60.40134,13.26607,2026,Hydnellum ferrugineum
6501451347,60.82253,14.44337,2026,Cladonia parasitica
6501451418,60.26323,14.76997,2026,Ramaria tridentina
6501454354,60.94997,14.25542,2026,Phellinidium ferrugineofuscum
6501456419,60.47303,13.88922,2026,
6501457311,60.82692,14.43633,2026,Carbonicola myrmecina
6501459411,60.37542,17.29191,2026,Phellinidium ferrugineofuscum
6501460371,60.82014,14.45835,2026,Rhodofomes roseus
6501461339,60.44709,17.35487,2026,Lobaria pulmonaria
6501465423,60.19026,14.59579,2026,Parmeliella thriptophylla
6501469359,60.08416,13.76029,2026,Hydnellum ferrugineum
6501470391,60.2557,14.79563,2026,Parmeliella thriptophylla
6501470398,60.61349,15.34236,2026,Hydnellum ferrugineum
6501471347,60.38341,15.26477,2026,Evernia divaricata
6501473311,60.81965,14.45854,2026,Alectoria sarmentosa
6501474322,60.46634,13.89005,2026,Rhodonia placenta
6501476413,60.38248,13.75644,2026,Toniniopsis separabilis
6501477382,60.46877,13.89019,2026,Ramaria eosanguinea
6501478387,60.25621,14.79559,2026,Lobaria pulmonaria
6501479428,60.42055,13.30988,2026,Hydnellum ferrugineum
6501480348,60.92784,15.76088,2026,Bryoria fremontii
6501481354,60.37688,17.29243,2026,Phellinus viticola
6501481386,60.69997,17.14175,2026,Cryptomycina pteridis
6501482326,60.36069,13.8358,2026,Scutula circumspecta
6501482386,60.98104,15.26626,2026,Verrucaria margacea
6501483321,60.19043,14.59646,2026,Hydnellum ferrugineum
6501483323,60.82396,14.45665,2026,Alectoria sarmentosa
6501489370,60.94902,14.25312,2026,Hermanssonia centrifuga
6501493359,60.25622,14.79565,2026,Nephroma laevigatum
6501494348,60.38095,13.75464,2026,Ionaspis lacustris
6501494399,60.91941,14.12241,2026,Carbonicola anthracophila
6501495355,60.45502,13.3514,2026,Phellinus viticola
6501497359,60.819,14.46153,2026,Cystostereum murrayi
6501498422,60.25664,14.79388,2026,Phellinus populicola
6501499395,60.91918,14.04981,2026,Alectoria sarmentosa
6501500308,60.42096,13.30815,2026,Hydnellum ferrugineum
6501501418,60.8165,14.46175,2026,Alectoria sarmentosa
