set_id,is_case,year,date,row,col,lat,lon,unc_m,effort,effort_m,cool12_d,cool12_d_z,cool15_d,cool15_d_z,dd5,dd5_z,dd5_pct,dry60,dry60_z,p30,p30_z,p30_pct,p60,p60_z,p60_pct,p7,p7_z,p7_pct,p90,p90_z,p90_pct,pnext30,pnext30_z,pnext30_pct,t30,t30_z,t30_anom,t60,t60_z,t60_anom,t7,t7_z,t7_anom,t90,t90_z,t90_anom
27,0,2002,2002-09-03,16,45,68.721,27.4523,1000.0,435,242,16.0,-0.3874,30.0,0.7392,816.5,1.0377,116.0,8.0,-0.2936,67.569,-0.1129,94.6,134.229,-0.1191,95.3,28.866,1.4385,239.8,223.91,0.2884,108.8,81.605,1.6686,172.6,11.983,0.576,0.752,13.155,0.4511,0.512,10.529,0.335,0.811,12.876,0.8021,0.784
27,0,2003,2003-09-03,16,45,68.721,27.4523,1000.0,3378,1962,27.0,1.2516,29.0,0.3757,766.6,0.5785,108.9,6.0,-1.0275,79.961,0.2467,111.9,172.726,0.5703,122.6,32.176,1.7215,267.3,183.33,-0.3567,89.1,56.05,0.426,118.5,9.697,-1.1758,-1.535,13.437,0.6991,0.794,4.957,-1.9662,-4.76,12.538,0.4563,0.446
27,0,2004,2004-09-03,16,45,68.721,27.4523,1000.0,2683,1519,23.0,0.6556,26.0,-0.715,780.2,0.7037,110.9,5.0,-1.3944,117.236,1.3286,164.1,185.467,0.7985,131.6,6.992,-0.4315,58.1,226.644,0.3318,110.1,68.445,1.0287,144.7,11.07,-0.1237,-0.161,13.928,1.1321,1.286,11.071,0.5592,1.354,13.026,0.9557,0.934
27,0,2005,2005-09-03,16,45,68.721,27.4523,1000.0,3247,2022,12.0,-0.9834,30.0,0.7392,794.2,0.8325,112.9,5.0,-1.3944,70.381,-0.0313,98.5,184.684,0.7845,131.1,6.471,-0.4761,53.7,229.352,0.3749,111.5,58.028,0.5221,122.7,12.74,1.1557,1.509,13.625,0.865,0.982,12.143,1.0017,2.425,13.49,1.4312,1.398
27,0,2006,2006-09-03,16,45,68.721,27.4523,1000.0,1055,878,4.0,-2.1755,27.0,-0.3514,830.5,1.1665,118.0,10.0,0.4403,18.598,-1.5342,26.0,63.743,-1.3815,45.2,5.378,-0.5695,44.7,136.252,-1.105,66.2,55.65,0.4065,117.7,13.183,1.4953,1.952,13.127,0.4261,0.484,11.671,0.807,1.954,13.299,1.2355,1.207
27,0,2007,2007-09-03,16,45,68.721,27.4523,1000.0,11044,5863,14.0,-0.6854,22.0,-2.1693,680.0,-0.2184,96.6,6.0,-1.0275,81.155,0.2814,113.6,180.034,0.7012,127.8,7.922,-0.352,65.8,250.223,0.7067,121.6,56.759,0.4604,120.0,11.673,0.3385,0.442,12.213,-0.3782,-0.429,5.071,-1.919,-4.646,11.726,-0.3752,-0.366
27,0,2008,2008-09-03,16,45,68.721,27.4523,1000.0,10926,6945,30.0,1.6987,30.0,0.7392,529.2,-1.606,75.2,8.0,-0.2936,55.336,-0.4679,77.4,119.125,-0.3896,84.6,6.842,-0.4444,56.8,204.844,-0.0147,99.6,23.156,-1.1736,49.0,9.277,-1.4975,-1.955,10.452,-1.9296,-2.191,5.514,-1.7361,-4.203,10.306,-1.8289,-1.786
27,0,2009,2009-09-03,16,45,68.721,27.4523,1000.0,15094,10315,15.0,-0.5364,23.0,-1.8057,695.8,-0.073,98.9,8.0,-0.2936,105.635,0.9919,147.8,164.189,0.4174,116.5,25.265,1.1307,209.9,205.293,-0.0075,99.8,40.599,-0.3254,85.8,12.647,1.0842,1.415,13.04,0.3498,0.397,11.986,0.9368,2.268,11.962,-0.1329,-0.13
27,0,2010,2010-09-03,16,45,68.721,27.4523,1000.0,14035,7571,20.0,0.2086,27.0,-0.3514,679.6,-0.222,96.6,9.0,0.0734,57.352,-0.4094,80.3,170.95,0.5385,121.3,15.254,0.2748,126.7,234.495,0.4567,114.0,32.948,-0.6974,69.7,9.61,-1.2422,-1.621,12.457,-0.1639,-0.186,6.386,-1.3762,-3.332,11.524,-0.5811,-0.568
27,0,2011,2011-09-03,16,45,68.721,27.4523,1000.0,3657,1758,18.0,-0.0894,30.0,0.7392,760.9,0.5261,108.1,10.0,0.4403,72.291,0.0241,101.2,180.64,0.712,128.2,39.917,2.3834,331.6,233.328,0.4381,113.4,55.538,0.4011,117.4,10.653,-0.4429,-0.578,12.768,0.1106,0.126,9.957,0.0989,0.24,12.503,0.4211,0.411
27,0,2012,2012-09-03,16,45,68.721,27.4523,1000.0,8451,6008,24.0,0.8046,30.0,0.7392,594.7,-1.0033,84.5,15.0,2.2751,12.609,-1.708,17.6,72.017,-1.2333,51.1,3.107,-0.7637,25.8,188.864,-0.2687,91.8,77.845,1.4858,164.6,10.78,-0.3458,-0.451,11.617,-0.9036,-1.026,11.086,0.5651,1.368,10.849,-1.2727,-1.243
27,0,2013,2013-09-03,16,45,68.721,27.4523,1000.0,7420,4109,7.0,-1.7285,26.0,-0.715,973.3,2.4805,138.3,7.0,-0.6605,29.2,-1.2265,40.9,67.049,-1.3223,47.6,3.839,-0.7011,31.9,96.611,-1.7351,47.0,36.654,-0.5172,77.5,12.907,1.2834,1.675,13.472,0.73,0.829,10.757,0.4294,1.04,13.747,1.6939,1.655
27,0,2014,2014-09-03,16,45,68.721,27.4523,1000.0,4741,3384,18.0,-0.0894,24.0,-1.4421,801.5,0.8997,113.9,6.0,-1.0275,65.041,-0.1863,91.0,117.837,-0.4127,83.6,5.15,-0.589,42.8,181.618,-0.3839,88.3,37.265,-0.4875,78.8,12.46,0.9412,1.229,14.745,1.8513,2.102,10.4,0.2818,0.682,12.949,0.8772,0.857
27,0,2015,2015-09-03,16,45,68.721,27.4523,1000.0,3035,2595,8.0,-1.5795,26.0,-0.715,595.6,-0.995,84.6,12.0,1.1742,50.023,-0.6221,70.0,102.739,-0.6831,72.9,6.305,-0.4903,52.4,175.89,-0.4749,85.5,68.694,1.0408,145.3,12.67,1.1021,1.439,11.608,-0.911,-1.034,9.643,-0.0309,-0.075,10.886,-1.2351,-1.206
27,0,2016,2016-09-03,16,45,68.721,27.4523,1000.0,3785,2807,20.0,0.2086,30.0,0.7392,792.6,0.8178,112.6,7.0,-0.6605,120.257,1.4163,168.3,243.952,1.8459,173.2,26.791,1.2612,222.5,360.95,2.4668,175.4,52.83,0.2694,111.7,10.937,-0.2258,-0.295,12.75,0.0944,0.107,8.4,-0.5442,-1.318,12.407,0.3221,0.315
27,0,2017,2017-09-03,16,45,68.721,27.4523,1000.0,4963,3842,20.0,0.2086,30.0,0.7392,587.4,-1.0705,83.5,7.0,-0.6605,86.699,0.4423,121.3,201.857,1.092,143.3,9.225,-0.2406,76.6,269.147,1.0075,130.8,39.985,-0.3552,84.6,10.397,-0.6395,-0.835,11.975,-0.5881,-0.668,8.614,-0.4557,-1.103,11.389,-0.7198,-0.703
27,0,2018,2018-09-03,16,45,68.721,27.4523,1000.0,5452,3700,17.0,-0.2384,30.0,0.7392,937.3,2.1493,133.2,9.0,0.0734,98.213,0.7765,137.4,177.105,0.6487,125.7,2.165,-0.8442,18.0,230.764,0.3973,112.1,74.278,1.3124,157.1,11.667,0.3334,0.435,15.475,2.4942,2.832,10.943,0.5061,1.225,13.95,1.9021,1.858
27,0,2019,2019-09-03,16,45,68.721,27.4523,1000.0,7822,4118,15.0,-0.5364,27.0,-0.3514,621.6,-0.7557,88.3,13.0,1.5412,44.321,-0.7876,62.0,64.288,-1.3717,45.6,4.876,-0.6124,40.5,166.103,-0.6305,80.7,49.632,0.1139,105.0,11.773,0.4151,0.542,11.907,-0.6483,-0.736,15.857,2.5358,6.14,11.403,-0.7051,-0.689
27,0,2020,2020-09-03,16,45,68.721,27.4523,1000.0,10575,6148,16.0,-0.3874,30.0,0.7392,774.4,0.6503,110.0,7.0,-0.6605,58.612,-0.3729,82.0,123.966,-0.3029,88.0,5.147,-0.5892,42.8,187.765,-0.2862,91.3,27.157,-0.979,57.4,11.847,0.4713,0.615,13.16,0.4555,0.517,8.629,-0.4498,-1.089,12.882,0.8089,0.79
27,0,2021,2021-09-03,16,45,68.721,27.4523,1000.0,17144,9508,20.0,0.2086,27.0,-0.3514,800.5,0.8905,113.8,10.0,0.4403,71.724,0.0077,100.4,173.719,0.5881,123.3,13.263,0.1046,110.2,222.364,0.2638,108.1,32.047,-0.7413,67.8,11.017,-0.1645,-0.215,12.527,-0.1023,-0.116,9.186,-0.2197,-0.532,13.014,0.9443,0.922
27,0,2022,2022-09-03,16,45,68.721,27.4523,1000.0,9853,5455,7.0,-1.7285,20.0,-2.8964,895.2,1.7619,127.2,15.0,2.2751,58.103,-0.3877,81.3,205.913,1.1646,146.2,4.403,-0.6529,36.6,248.452,0.6785,120.7,61.882,0.7096,130.9,13.29,1.577,2.059,14.027,1.2187,1.384,8.214,-0.6209,-1.503,13.942,1.8941,1.85
27,0,2023,2023-09-03,16,45,68.721,27.4523,1000.0,14838,9843,13.0,-0.8344,19.0,-3.2599,877.5,1.599,124.7,8.0,-0.2936,92.198,0.6019,129.0,178.142,0.6673,126.4,23.912,1.015,198.6,196.868,-0.1415,95.7,80.72,1.6256,170.7,13.3,1.5847,2.069,13.655,0.8914,1.012,11.214,0.6182,1.497,13.319,1.256,1.227
27,0,2024,2024-09-03,16,45,68.721,27.4523,1000.0,10649,5890,0.0,-2.7715,14.0,-5.0778,1071.4,3.3832,152.2,18.0,3.3759,43.485,-0.8119,60.9,71.763,-1.2378,50.9,10.564,-0.1262,87.7,147.204,-0.9309,71.5,73.271,1.2634,154.9,15.14,2.9943,3.909,16.36,3.2736,3.717,12.743,1.2495,3.025,15.463,3.4513,3.371
27,0,2025,2025-09-03,16,45,68.721,27.4523,1000.0,13690,8162,17.0,-0.2384,23.0,-1.8057,789.2,0.7865,112.1,11.0,0.8073,91.4,0.5787,127.9,172.1,0.5591,122.2,3.5,-0.7301,29.1,216.86,0.1763,105.4,40.9,-0.3108,86.5,11.887,0.502,0.655,14.513,1.6473,1.871,8.943,-0.32,-0.775,12.928,0.8556,0.836
28,0,1981,1981-09-03,12,44,69.0622,27.1586,1000.0,188,143,28.0,1.2567,30.0,0.6687,490.6,-1.5728,74.9,10.0,-0.0635,45.443,-0.6389,68.8,146.562,0.339,113.0,9.503,-0.1611,83.7,244.843,0.9241,128.6,60.432,0.9749,140.5,8.907,-1.6448,-1.984,11.338,-0.8652,-0.92,6.886,-1.098,-2.507,9.97,-1.8282,-1.702
28,0,1982,1982-09-03,12,44,69.0622,27.1586,1000.0,57,43,30.0,1.5874,30.0,0.6687,487.1,-1.6063,74.4,5.0,-1.2532,132.015,2.0509,200.0,206.853,1.5539,159.4,59.41,4.1759,523.1,229.913,0.671,120.8,59.54,0.9249,138.4,9.643,-1.0341,-1.247,11.29,-0.9106,-0.969,8.471,-0.4035,-0.921,9.842,-1.9654,-1.83
28,0,1983,1983-09-03,12,44,69.0622,27.1586,1000.0,87,64,26.0,0.926,30.0,0.6687,570.5,-0.8073,87.1,10.0,-0.0635,36.037,-0.9311,54.6,66.693,-1.2704,51.4,16.829,0.4756,148.2,113.087,-1.3094,59.4,54.467,0.641,126.6,8.777,-1.7526,-2.114,10.685,-1.4794,-1.574,6.1,-1.4421,-3.293,10.91,-0.8186,-0.762
28,0,1984,1984-09-03,12,44,69.0622,27.1586,1000.0,135,63,23.0,0.4299,26.0,-0.969,642.6,-0.1165,98.1,10.0,-0.0635,65.998,-0.0002,100.0,150.184,0.412,115.8,2.185,-0.797,19.2,227.589,0.6316,119.6,31.592,-0.639,73.5,8.773,-1.7553,-2.117,10.567,-1.5906,-1.692,4.614,-2.0928,-4.779,10.066,-1.7255,-1.607
28,0,1985,1985-09-03,12,44,69.0622,27.1586,1000.0,76,39,18.0,-0.3969,30.0,0.6687,620.9,-0.3244,94.8,11.0,0.1745,95.666,0.9216,144.9,146.607,0.3399,113.0,30.79,1.6888,271.1,173.387,-0.2872,91.1,61.491,1.0341,143.0,10.92,0.0242,0.029,12.512,0.2379,0.253,8.529,-0.3785,-0.864,11.787,0.123,0.115
28,0,1986,1986-09-03,12,44,69.0622,27.1586,1000.0,196,122,28.0,1.2567,30.0,0.6687,624.4,-0.2909,95.4,15.0,1.1263,93.996,0.8697,142.4,157.929,0.568,121.7,17.65,0.5469,155.4,195.102,0.0809,102.5,56.11,0.733,130.5,7.81,-2.5539,-3.081,10.698,-1.4668,-1.56,4.929,-1.9551,-4.464,11.141,-0.5704,-0.531
28,0,1987,1987-09-03,12,44,69.0622,27.1586,1000.0,339,129,28.0,1.2567,30.0,0.6687,421.8,-2.232,64.4,13.0,0.6504,108.618,1.324,164.6,171.379,0.8391,132.1,58.592,4.1048,515.9,219.559,0.4955,115.4,34.749,-0.4623,80.8,7.107,-3.137,-3.784,9.345,-2.7391,-2.914,5.643,-1.6423,-3.75,9.12,-2.7411,-2.552
28,1,1988,1988-09-03,12,44,69.0622,27.1586,1000.0,571,185,25.0,0.7606,30.0,0.6687,714.4,0.5714,109.1,8.0,-0.5393,37.443,-0.8874,56.7,122.886,-0.1381,94.7,0.404,-0.9518,3.6,199.298,0.152,104.7,40.4,-0.1461,93.9,10.56,-0.2742,-0.331,13.027,0.7221,0.768,11.343,0.854,1.95,12.557,0.95,0.885
28,0,1989,1989-09-03,12,44,69.0622,27.1586,1000.0,460,332,20.0,-0.0661,24.0,-1.7878,735.1,0.7697,112.3,10.0,-0.0635,27.298,-1.2026,41.4,94.698,-0.7061,73.0,1.0,-0.8999,8.8,145.694,-0.7566,76.5,38.502,-0.2523,89.5,11.243,0.2923,0.353,12.125,-0.1256,-0.134,8.071,-0.5787,-1.321,12.534,0.9261,0.862
28,0,1990,1990-09-03,12,44,69.0622,27.1586,1000.0,504,370,17.0,-0.5622,27.0,-0.5595,617.1,-0.3608,94.2,15.0,1.1263,36.126,-0.9284,54.7,144.199,0.2914,111.1,1.582,-0.8494,13.9,158.485,-0.5398,83.3,5.796,-2.0825,13.5,11.1,0.1734,0.209,12.11,-0.1397,-0.149,7.686,-0.7476,-1.707,11.561,-0.1193,-0.111
28,0,1991,1991-09-03,12,44,69.0622,27.1586,1000.0,292,212,20.0,-0.0661,30.0,0.6687,609.0,-0.4384,93.0,11.0,0.1745,62.807,-0.0994,95.2,86.52,-0.8709,66.7,1.349,-0.8697,11.9,126.024,-1.0901,66.2,51.546,0.4776,119.8,11.587,0.5769,0.696,11.887,-0.3497,-0.372,10.714,0.5787,1.321,11.646,-0.0286,-0.027
28,0,1992,1992-09-03,12,44,69.0622,27.1586,1000.0,461,280,30.0,1.5874,30.0,0.6687,583.3,-0.6847,89.1,6.0,-1.0152,149.141,2.5831,226.0,253.62,2.4963,195.5,55.139,3.8048,485.5,366.864,2.9925,192.8,23.46,-1.094,54.5,8.717,-1.8023,-2.174,10.075,-2.0529,-2.184,9.043,-0.1533,-0.35,10.327,-1.4451,-1.345
28,0,1993,1993-09-03,12,44,69.0622,27.1586,1000.0,648,319,17.0,-0.5622,30.0,0.6687,512.8,-1.3601,78.3,10.0,-0.0635,35.281,-0.9546,53.5,73.736,-1.1285,56.8,1.725,-0.837,15.2,147.757,-0.7217,77.6,6.187,-2.0606,14.4,9.993,-0.744,-0.897,11.88,-0.3559,-0.379,6.971,-1.0605,-2.421,10.343,-1.4272,-1.329
28,0,1994,1994-09-03,12,44,69.0622,27.1586,1000.0,816,340,25.0,0.7606,27.0,-0.5595,628.3,-0.2535,96.0,9.0,-0.3014,76.517,0.3266,115.9,112.985,-0.3376,87.1,13.771,0.2098,121.3,140.773,-0.8401,74.0,43.394,0.0214,100.9,10.75,-0.1167,-0.141,12.717,0.4306,0.458,7.571,-0.7977,-1.821,11.682,0.0108,0.01
28,0,1995,1995-09-03,12,44,69.0622,27.1586,1000.0,790,417,26.0,0.926,30.0,0.6687,569.5,-0.8169,87.0,10.0,-0.0635,81.569,0.4836,123.6,160.539,0.6206,123.7,18.814,0.648,165.7,240.855,0.8565,126.5,16.715,-1.4715,38.9,9.843,-0.8683,-1.047,10.898,-1.2788,-1.36,9.129,-0.1157,-0.264,10.874,-0.8568,-0.798
28,0,1996,1996-09-03,12,44,69.0622,27.1586,1000.0,424,263,15.0,-0.8929,23.0,-2.1972,531.0,-1.1857,81.1,11.0,0.1745,51.795,-0.4415,78.5,111.082,-0.376,85.6,16.782,0.4715,147.8,157.803,-0.5514,82.9,15.259,-1.5529,35.5,12.527,1.3561,1.636,11.99,-0.2525,-0.269,11.357,0.8603,1.964,10.742,-0.9988,-0.93
28,0,1997,1997-09-03,12,44,69.0622,27.1586,1000.0,643,376,14.0,-1.0583,25.0,-1.3784,664.0,0.0885,101.4,12.0,0.4124,60.469,-0.172,91.6,74.0,-1.1232,57.0,1.456,-0.8604,12.8,89.403,-1.7109,47.0,59.203,0.9061,137.6,12.19,1.077,1.299,13.355,1.0307,1.096,11.6,0.9666,2.207,12.222,0.5908,0.55
28,0,1998,1998-09-03,12,44,69.0622,27.1586,1000.0,1895,277,30.0,1.5874,30.0,0.6687,507.3,-1.4128,77.5,17.0,1.6022,35.24,-0.9559,53.4,86.821,-0.8648,66.9,2.949,-0.7306,26.0,183.581,-0.1144,96.5,64.959,1.2282,151.0,9.31,-1.3104,-1.581,11.72,-0.5064,-0.539,6.343,-1.3357,-3.05,10.401,-1.3651,-1.271
28,0,1999,1999-09-03,12,44,69.0622,27.1586,1000.0,2199,936,30.0,1.5874,30.0,0.6687,604.3,-0.4835,92.3,7.0,-0.7773,127.12,1.8989,192.6,179.738,1.0075,138.5,3.486,-0.684,30.7,222.28,0.5416,116.8,36.347,-0.3729,84.5,8.42,-2.0482,-2.471,10.677,-1.4872,-1.582,9.843,0.1971,0.45,11.65,-0.0238,-0.022
28,0,2000,2000-09-03,12,44,69.0622,27.1586,1000.0,2825,876,24.0,0.5953,30.0,0.6687,635.6,-0.1836,97.1,15.0,1.1263,48.083,-0.5568,72.8,84.354,-0.9145,65.0,15.868,0.392,139.7,143.553,-0.7929,75.4,29.672,-0.7464,69.0,10.773,-0.0974,-0.117,12.443,0.1737,0.185,10.6,0.5287,1.207,11.441,-0.2481,-0.231
28,0,2001,2001-09-03,12,44,69.0622,27.1586,1000.0,1924,1512,23.0,0.4299,30.0,0.6687,648.7,-0.0581,99.1,12.0,0.4124,94.07,0.872,142.5,190.24,1.2191,146.6,10.784,-0.0497,95.0,250.445,1.019,131.6,46.301,0.1841,107.7,10.753,-0.1139,-0.137,11.767,-0.4625,-0.492,10.071,0.2972,0.679,11.877,0.2197,0.205
28,0,2002,2002-09-03,12,44,69.0622,27.1586,1000.0,435,242,17.0,-0.5622,30.0,0.6687,741.3,0.8291,113.2,9.0,-0.3014,52.046,-0.4337,78.9,135.265,0.1113,104.3,25.112,1.1954,221.1,194.995,0.0791,102.5,60.812,0.9961,141.4,11.567,0.5603,0.676,12.703,0.4181,0.445,10.171,0.341,0.779,12.392,0.7734,0.72
28,0,2003,2003-09-03,12,44,69.0622,27.1586,1000.0,3378,1962,27.0,1.0913,29.0,0.2593,719.5,0.6202,109.9,6.0,-1.0152,59.931,-0.1887,90.8,130.486,0.015,100.6,20.769,0.818,182.9,141.533,-0.8272,74.4,56.97,0.7811,132.5,9.55,-1.1115,-1.341,13.142,0.8302,0.883,4.857,-1.9864,-4.536,12.167,0.5311,0.495
28,0,2004,2004-09-03,12,44,69.0622,27.1586,1000.0,2683,1519,24.0,0.5953,26.0,-0.969,737.8,0.7956,112.7,8.0,-0.5393,99.822,1.0507,151.2,141.767,0.2424,109.3,4.364,-0.6076,38.4,182.317,-0.1358,95.8,55.282,0.6867,128.5,10.79,-0.0835,-0.101,13.683,1.3394,1.425,10.586,0.5224,1.193,12.738,1.1445,1.066
28,0,2005,2005-09-03,12,44,69.0622,27.1586,1000.0,3247,2022,14.0,-1.0583,30.0,0.6687,739.0,0.8071,112.9,5.0,-1.2532,52.818,-0.4097,80.0,172.959,0.8709,133.3,7.113,-0.3688,62.6,214.134,0.4035,112.5,40.358,-0.1485,93.8,12.44,1.2843,1.549,13.153,0.8411,0.895,11.771,1.0417,2.379,12.986,1.4106,1.313
28,0,2006,2006-09-03,12,44,69.0622,27.1586,1000.0,1055,878,8.0,-2.0504,30.0,0.6687,752.8,0.9393,115.0,18.0,1.8401,25.599,-1.2554,38.8,84.666,-0.9083,65.3,5.726,-0.4893,50.4,153.183,-0.6297,80.5,41.028,-0.1109,95.4,12.5,1.334,1.609,12.455,0.1846,0.196,11.286,0.829,1.893,12.676,1.0777,1.003
28,0,2007,2007-09-03,12,44,69.0622,27.1586,1000.0,11044,5863,15.0,-0.8929,22.0,-2.6067,627.6,-0.2602,95.9,6.0,-1.0152,69.939,0.1222,106.0,149.678,0.4018,115.4,5.345,-0.5224,47.1,212.866,0.382,111.8,48.607,0.3131,113.0,11.11,0.1817,0.219,11.768,-0.4609,-0.49,4.586,-2.1053,-4.807,11.304,-0.3949,-0.368
28,0,2008,2008-09-03,12,44,69.0622,27.1586,1000.0,10926,6945,30.0,1.5874,30.0,0.6687,503.1,-1.453,76.8,10.0,-0.0635,39.5,-0.8235,59.8,101.702,-0.565,78.4,4.562,-0.5905,40.2,185.448,-0.0828,97.4,18.743,-1.358,43.6,9.127,-1.4624,-1.764,10.367,-1.7787,-1.892,5.371,-1.7612,-4.021,10.124,-1.6623,-1.548
28,0,2009,2009-09-03,12,44,69.0622,27.1586,1000.0,15094,10315,17.0,-0.5622,24.0,-1.7878,638.0,-0.1606,97.4,11.0,0.1745,97.283,0.9718,147.4,156.501,0.5393,120.6,25.439,1.2238,224.0,188.268,-0.0349,98.9,42.318,-0.0388,98.4,12.127,1.0245,1.236,12.583,0.3053,0.325,11.414,0.8853,2.021,11.479,-0.2076,-0.193
28,0,2010,2010-09-03,12,44,69.0622,27.1586,1000.0,14035,7571,21.0,0.0992,28.0,-0.1501,614.4,-0.3867,93.8,9.0,-0.3014,51.127,-0.4623,77.5,163.683,0.684,126.2,17.506,0.5344,154.2,229.19,0.6587,120.4,29.368,-0.7634,68.3,9.303,-1.316,-1.587,11.92,-0.3183,-0.339,6.286,-1.3608,-3.107,10.997,-0.7255,-0.675
28,0,2011,2011-09-03,12,44,69.0622,27.1586,1000.0,3657,1758,19.0,-0.2315,30.0,0.6687,708.3,0.5129,108.2,12.0,0.4124,52.933,-0.4062,80.2,132.561,0.0569,102.2,24.884,1.1756,219.1,180.601,-0.1649,94.9,58.443,0.8635,135.9,10.5,-0.324,-0.391,12.458,0.1878,0.2,9.757,0.1595,0.364,12.099,0.4583,0.427
28,0,2012,2012-09-03,12,44,69.0622,27.1586,1000.0,8451,6008,25.0,0.7606,30.0,0.6687,559.7,-0.9108,85.5,24.0,3.2678,7.953,-1.8037,12.0,65.072,-1.3031,50.2,3.53,-0.6801,31.1,174.972,-0.2603,91.9,82.72,2.222,192.3,10.563,-0.2714,-0.327,11.307,-0.8949,-0.952,11.043,0.7226,1.65,10.546,-1.21,-1.127
28,0,2013,2013-09-03,12,44,69.0622,27.1586,1000.0,7420,4109,13.0,-1.2236,27.0,-0.5595,943.2,2.7634,144.1,7.0,-0.7773,29.129,-1.1458,44.1,79.627,-1.0098,61.4,1.235,-0.8796,10.9,100.369,-1.525,52.7,31.035,-0.6702,72.2,12.59,1.4086,1.699,13.182,0.8678,0.923,10.5,0.4849,1.107,13.498,1.9608,1.826
28,0,2014,2014-09-03,12,44,69.0622,27.1586,1000.0,4741,3384,18.0,-0.3969,24.0,-1.7878,756.1,0.9709,115.5,7.0,-0.7773,52.283,-0.4264,79.2,83.91,-0.9235,64.7,0.993,-0.9005,8.7,150.157,-0.681,78.9,35.908,-0.3975,83.5,12.107,1.008,1.216,14.243,1.8659,1.985,10.257,0.3785,0.864,12.52,0.9106,0.848
28,0,2015,2015-09-03,12,44,69.0622,27.1586,1000.0,3035,2595,8.0,-2.0504,27.0,-0.5595,586.2,-0.6569,89.5,16.0,1.3642,35.121,-0.9596,53.2,81.23,-0.9775,62.6,4.136,-0.6275,36.4,145.324,-0.7629,76.4,64.926,1.2263,151.0,12.64,1.4501,1.749,11.648,-0.5737,-0.61,9.929,0.2346,0.536,10.884,-0.846,-0.788
28,0,2016,2016-09-03,12,44,69.0622,27.1586,1000.0,3785,2807,21.0,0.0992,30.0,0.6687,749.7,0.9096,114.5,7.0,-0.7773,121.091,1.7115,183.5,230.779,2.036,177.9,24.276,1.1227,213.8,325.501,2.2914,171.0,52.262,0.5177,121.5,10.67,-0.183,-0.221,12.382,0.1157,0.123,8.329,-0.4661,-1.064,12.063,0.4201,0.391
28,0,2017,2017-09-03,12,44,69.0622,27.1586,1000.0,4963,3842,24.0,0.5953,30.0,0.6687,565.6,-0.8543,86.4,7.0,-0.7773,95.012,0.9013,143.9,201.281,1.4416,155.1,10.005,-0.1175,88.1,272.35,1.3904,143.1,39.034,-0.2225,90.8,10.13,-0.6307,-0.761,11.752,-0.4766,-0.507,8.371,-0.4473,-1.021,11.178,-0.531,-0.494
28,0,2018,2018-09-03,12,44,69.0622,27.1586,1000.0,5452,3700,22.0,0.2646,30.0,0.6687,884.2,2.1982,135.0,7.0,-0.7773,102.962,1.1483,156.0,160.312,0.6161,123.6,4.295,-0.6136,37.8,210.624,0.344,110.7,72.371,1.6429,168.3,11.277,0.3199,0.386,15.002,2.5788,2.743,10.486,0.4786,1.093,13.594,2.0646,1.922
28,0,2019,2019-09-03,12,44,69.0622,27.1586,1000.0,7822,4118,17.0,-0.5622,29.0,0.2593,588.1,-0.6387,89.8,12.0,0.4124,44.928,-0.6549,68.1,65.661,-1.2912,50.6,6.94,-0.3837,61.1,178.608,-0.1987,93.8,44.019,0.0564,102.3,11.39,0.4138,0.499,11.712,-0.5142,-0.547,14.971,2.4431,5.579,11.159,-0.5513,-0.513
28,0,2020,2020-09-03,12,44,69.0622,27.1586,1000.0,10575,6148,18.0,-0.3969,30.0,0.6687,734.5,0.7639,112.2,7.0,-0.7773,68.584,0.0801,103.9,141.409,0.2352,109.0,2.338,-0.7837,20.6,200.117,0.1659,105.1,23.08,-1.1153,53.7,11.48,0.4885,0.589,12.89,0.5936,0.631,8.571,-0.3597,-0.821,12.556,0.9488,0.883
28,0,2021,2021-09-03,12,44,69.0622,27.1586,1000.0,17144,9508,21.0,0.0992,28.0,-0.1501,770.8,1.1117,117.7,11.0,0.1745,62.427,-0.1112,94.6,154.744,0.5039,119.3,7.068,-0.3727,62.2,187.876,-0.0416,98.7,21.078,-1.2273,49.0,10.9,0.0076,0.009,12.378,0.1126,0.12,9.129,-0.1157,-0.264,12.771,1.1803,1.099
28,0,2022,2022-09-03,12,44,69.0622,27.1586,1000.0,9853,5455,7.0,-2.2158,24.0,-1.7878,864.8,2.0123,132.1,9.0,-0.3014,65.31,-0.0216,98.9,183.085,1.0749,141.1,2.935,-0.7319,25.8,211.437,0.3578,111.1,52.511,0.5316,122.1,12.913,1.6767,2.023,13.828,1.4757,1.57,8.186,-0.5287,-1.207,13.664,2.1398,1.992
28,0,2023,2023-09-03,12,44,69.0622,27.1586,1000.0,14838,9843,13.0,-1.2236,20.0,-3.4255,847.4,1.8456,129.4,8.0,-0.5393,79.671,0.4246,120.7,190.091,1.2161,146.5,19.029,0.6667,167.6,204.28,0.2365,107.3,70.979,1.565,165.0,13.19,1.906,2.299,13.532,1.1968,1.273,11.329,0.8477,1.936,13.164,1.6028,1.492
28,0,2024,2024-09-03,12,44,69.0622,27.1586,1000.0,10649,5890,0.0,-3.3732,15.0,-5.4726,1034.9,3.642,158.1,14.0,0.8883,42.918,-0.7173,65.0,68.708,-1.2298,53.0,7.005,-0.3782,61.7,150.04,-0.683,78.8,67.735,1.3835,157.5,15.073,3.4673,4.183,16.293,3.7931,4.035,12.771,1.4796,3.379,15.283,3.8785,3.611
