group,lat,lon,year,cycle,score_mlp
presence,66.369252,29.306209,2016.0,2015,0.9278167088826498
presence,62.613711,29.723008,2016.0,2015,0.8397020896275839
presence,68.420276,26.860277,2016.0,2015,0.7387309074401855
presence,66.850011,24.745657,2014.0,2013,0.8557721972465515
presence,68.642171,27.78895,2014.0,2013,0.5631632010142008
presence,65.420935,29.718292,2014.0,2013,0.8053739070892334
presence,65.424298,29.703999,2014.0,2013,0.9556847413380941
presence,65.444679,29.642052,2014.0,2013,0.7780178387959799
presence,65.421569,29.706456,2014.0,2013,0.941536029179891
presence,65.407548,29.673999,2014.0,2013,0.941900630791982
presence,65.410597,29.674676,2014.0,2013,0.9278764128684998
presence,65.421064,29.699051,2014.0,2013,0.9307214816411337
presence,64.792604,29.056074,2014.0,2013,0.9404076536496481
presence,64.79671,29.048982,2014.0,2013,0.9554300308227539
presence,65.44622,29.662753,2014.0,2013,0.690368632475535
presence,65.44366,29.705307,2014.0,2013,0.8876075943311056
presence,65.442253,29.695624,2014.0,2013,0.9566497008005778
presence,65.441593,29.654213,2014.0,2013,0.7267834941546122
presence,65.44116,29.698489,2014.0,2013,0.9486300150553385
presence,65.442009,29.688133,2014.0,2013,0.7677419384320577
presence,65.466755,29.503307,2013.0,2013,0.9407647053400675
presence,66.754698,25.341036,2010.0,2009,0.6109990278879801
presence,68.879753,27.121256,2009.0,2009,0.5565479099750519
presence,68.528396,27.192682,2007.0,2009,0.7010958194732666
presence,68.535614,27.178296,2007.0,2009,0.9192362825075785
presence,68.62204,26.078142,2007.0,2009,0.5691715478897095
presence,68.728416,26.268311,2007.0,2009,0.18392632901668549
presence,66.932491,24.081438,2001.0,2009,0.6445402105649313
presence,66.088022,27.671373,2001.0,2009,0.6992865602175394
presence,66.088022,27.671373,2001.0,2009,0.6992865602175394
presence,63.812495,28.248201,2001.0,2009,0.32679133613904315
presence,60.206154,23.523527,2000.0,2009,0.1194568146020174
presence,65.207567,25.916375,1997.0,2009,0.8573163151741028
presence,62.472173,29.273829,1994.0,2009,0.1821930631995201
presence,67.509438,23.790268,1988.0,2009,0.8737115065256754
presence,60.210756,22.25344,1988.0,2009,0.6791950265566508
presence,61.4743,21.35046,2024.0,2023,0.7072685162226359
presence,69.19555,27.88085,2025.0,2023,0.9552701512972513
presence,61.84369,22.93122,2026.0,2023,0.022203693399205804
presence,62.66301,29.69654,2020.0,2019,0.93268750111262
presence,67.615734,27.774916,2016.0,2015,0.306999072432518
presence,64.137991,28.300886,2020.0,2019,0.8015369772911072
presence,64.625395,29.697382,2026.0,2023,0.6522060036659241
presence,65.514512,29.343227,2026.0,2023,0.9315074682235718
presence,61.071513,22.048989,2026.0,2023,0.6408919294675192
