group,weight,id,lat,lon,x,y,row,col,year,cycle,unc_m,ika,manty,kuusi,koivu,tilavuus,ppa,latvuspeitto,keskipituus,keskilapimitta,pine_share,spruce_share,decid_share,stems_ha,site_1,site_2,site_3,site_4,site_5,site_6,site_7,site_8,site_missing,main_1,main_2,main_3,main_4,ika_m3,manty_m3,kuusi_m3,latvuspeitto_m3,ppa_m3,ika_m9,manty_m9,kuusi_m9,latvuspeitto_m9,ppa_m9,dry_site_frac9,pine_max9,spruce_min9,elev,slope,northness,eastness,tpi7,tpi31,relief7,soil_coarse,soil_till,soil_fine,soil_rock,soil_peat,soil_other,soil_none,coarse_frac9,coarse_frac31,glac_glaciofluvial,glac_littoral,glac_moraine,glac_other,glac_none,glacfl_frac31,thermal_sum,precip
bg_fungi,1.0,4898865837,64.565158,26.52489,477232.01281551144,7160078.98246245,38639,26225,2021,2021,,102,75,0,0,75,17,43,164,21,0.98684,0,0,490.82,0,0,0,0,1,0,0,0,0,1,0,0,0,92.778,87.111,0.22222,45.111,16.333,88.012,80.901,0.18519,44.605,16.025,1,132,0,169.6,2.4339,-0.80874,-0.58816,-1.1122,3.4533,4.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1039.5,620.1
bg_fungi,1.0,4898865838,64.569154,26.534107,477676.9692883742,7160521.017691328,38611,26252,2021,2021,,82,92,3,6,101,17,48,145,17,0.90196,0.029412,0.058824,748.96,0,0,0,1,0,0,0,0,0,1,0,0,0,90.556,113.11,8.3333,56.111,19.556,81.558,94.273,7.4545,49.351,17.325,0.85185,165,0,160.3,9.171,0.73555,0.67748,-1.3428,-3.6748,32.6,1,0,0,0,0,0,0,1,0.97711,1,0,0,0,0,1,1038.3,620.82
bg_fungi,1.0,4898871406,60.687407,24.265927,350703.9636444496,6731077.02350635,65451,18316,2021,2021,,72,97,136,48,312,26,72,220,27,0.3099,0.4345,0.15335,454.1,0,0,1,0,0,0,0,0,0,1,0,0,0,66.778,78.222,140.44,72.778,26.556,69.42,64.704,189.04,73.568,27.704,0,196,65,125,0.64553,0.83205,-0.5547,0.62857,5.8533,3,1,0,0,0,0,0,0,1,0.83871,1,0,0,0,0,0.94797,1315.8,652.57
bg_fungi,1.0,4898871407,60.691746,24.287564,351904.95914778323,6731511.032302029,65424,18392,2021,2021,,79,132,9,1,143,20,56,199,25,0.91667,0.0625,0.0069444,407.44,0,0,1,0,0,0,0,0,0,1,0,0,0,75.556,95.222,84.889,67.333,22.889,77.679,91.457,120.78,65.802,24.556,0.23457,226,9,149.6,0,1,0,0.073471,3.0265,1.9,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1316.7,650.53
bg_fungi,1.0,4898871408,60.690908,24.287451,351894.93811305246,6731418.005641357,65430,18391,2021,2021,,77,128,18,19,165,22,57,219,26,0.77108,0.10843,0.11446,414.37,0,0,1,0,0,0,0,0,0,1,0,0,0,78.667,123.78,52.778,57.444,22.556,75.938,101.73,105.04,64.543,24.358,0.17284,217,0,147.1,8.9745,-0.89043,0.45511,0.18571,0.05307,10.6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1316.6,650.73
bg_fungi,1.0,4898871409,60.687352,24.264558,350628.98292675015,6731074.013666903,65451,18312,2021,2021,,74,78,130,55,264,28,73,222,24,0.29434,0.49057,0.20755,618.94,0,0,1,0,0,0,0,0,0,1,0,0,0,72.111,78.667,164.33,73.778,27.667,66.914,56.963,201.09,74.272,27.173,0.037037,157,8,123.3,2.0249,0.7071,-0.70711,-0.32245,4.6978,2.8,1,0,0,0,0,0,0,1,0.8564,1,0,0,0,0,0.923,1315.8,652.64
bg_fungi,1.0,4898871410,60.687352,24.264558,350628.98292675015,6731074.013666903,65451,18312,2021,2021,,74,78,130,55,264,28,73,222,24,0.29434,0.49057,0.20755,618.94,0,0,1,0,0,0,0,0,0,1,0,0,0,72.111,78.667,164.33,73.778,27.667,66.914,56.963,201.09,74.272,27.173,0.037037,157,8,123.3,2.0249,0.7071,-0.70711,-0.32245,4.6978,2.8,1,0,0,0,0,0,0,1,0.8564,1,0,0,0,0,0.923,1315.8,652.64
bg_fungi,1.0,4898871411,60.687352,24.264558,350628.98292675015,6731074.013666903,65451,18312,2021,2021,,74,78,130,55,264,28,73,222,24,0.29434,0.49057,0.20755,618.94,0,0,1,0,0,0,0,0,0,1,0,0,0,72.111,78.667,164.33,73.778,27.667,66.914,56.963,201.09,74.272,27.173,0.037037,157,8,123.3,2.0249,0.7071,-0.70711,-0.32245,4.6978,2.8,1,0,0,0,0,0,0,1,0.8564,1,0,0,0,0,0.923,1315.8,652.64
bg_fungi,1.0,4898871412,60.687352,24.264558,350628.98292675015,6731074.013666903,65451,18312,2021,2021,,74,78,130,55,264,28,73,222,24,0.29434,0.49057,0.20755,618.94,0,0,1,0,0,0,0,0,0,1,0,0,0,72.111,78.667,164.33,73.778,27.667,66.914,56.963,201.09,74.272,27.173,0.037037,157,8,123.3,2.0249,0.7071,-0.70711,-0.32245,4.6978,2.8,1,0,0,0,0,0,0,1,0.8564,1,0,0,0,0,0.923,1315.8,652.64
bg_fungi,1.0,4898871413,60.734743,24.043831,338818.94035042374,6736870.9482161235,65089,17574,2021,2021,,67,139,79,19,240,24,60,219,24,0.57676,0.3278,0.078838,530.52,0,0,1,0,0,0,0,0,0,1,0,0,0,68.889,141,69.667,66.556,24.222,78.649,144.32,118.95,67.649,27.052,0.17284,255,12,128.2,0.40036,-0.89441,0.44724,0.53877,4.1832,4.9,1,0,0,0,0,0,0,0.97531,0.54735,1,0,0,0,0,0.85848,1304.1,662.17
bg_fungi,1.0,4898871414,60.738713,24.044163,338856.9381213599,6737312.005031587,65061,17576,2021,2021,,77,170,68,4,242,23,66,217,25,0.69959,0.27984,0.016461,468.55,0,0,1,0,0,0,0,0,0,1,0,0,0,73.667,124.67,74.111,65.667,22,80.358,144.84,83.901,65.16,24.037,0.30864,246,5,129,1.7719,0.70711,0.7071,0.82449,3.634,4.8,1,0,0,0,0,0,0,1,0.6795,1,0,0,0,0,0.75442,1304.5,661.63
bg_fungi,1.0,4898871415,60.738867,24.073713,340467.94120234554,6737256.973777349,65065,17677,2021,2021,,108,191,49,1,241,27,56,244,29,0.78926,0.20248,0.0041322,408.77,0,0,0,1,0,0,0,0,0,1,0,0,0,89.111,131.22,102.11,60.222,24.556,79.187,140.35,85.267,63.187,23.96,0.23457,261,6,126.6,1.6887,-0.848,0.53,0.33469,3.7529,7,1,0,0,0,0,0,0,0.92593,0.49636,1,0,0,0,0,0.62851,1306.8,659.36
bg_fungi,1.0,4898871416,60.738867,24.073713,340467.94120234554,6737256.973777349,65065,17677,2021,2021,,108,191,49,1,241,27,56,244,29,0.78926,0.20248,0.0041322,408.77,0,0,0,1,0,0,0,0,0,1,0,0,0,89.111,131.22,102.11,60.222,24.556,79.187,140.35,85.267,63.187,23.96,0.23457,261,6,126.6,1.6887,-0.848,0.53,0.33469,3.7529,7,1,0,0,0,0,0,0,0.92593,0.49636,1,0,0,0,0,0.62851,1306.8,659.36
bg_fungi,1.0,4898871417,60.738403,24.045164,338909.9305076328,6737275.044473571,65064,17579,2021,2021,,58,148,19,9,176,20,63,191,22,0.83616,0.10734,0.050847,526.13,0,0,1,0,0,0,0,0,0,1,0,0,0,74,137.67,40.778,62.444,21,80.531,134.3,72.728,62.321,22.593,0.30864,206,12,128.6,1.6887,-0.53,0.848,0.23674,2.8747,1.4,1,0,0,0,0,0,0,1,0.73153,1,0,0,0,0,0.8512,1304.5,661.61
bg_fungi,1.0,4898871418,60.351281,25.222497,401915.9865548314,6691856.007436457,67902,21517,2021,2021,,89,33,291,5,332,28,64,272,32,0.099099,0.87387,0.015015,348.15,0,0,1,0,0,0,0,0,0,1,0,0,0,88.556,33.556,278.67,65.778,27.333,92.506,74.494,201.04,66.247,24.84,0.16049,150,72,38.8,12.841,0.54836,-0.83624,-0.90204,1.6599,27.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.4,690.07
bg_fungi,1.0,4898871419,60.351281,25.222497,401915.9865548314,6691856.007436457,67902,21517,2021,2021,,89,33,291,5,332,28,64,272,32,0.099099,0.87387,0.015015,348.15,0,0,1,0,0,0,0,0,0,1,0,0,0,88.556,33.556,278.67,65.778,27.333,92.506,74.494,201.04,66.247,24.84,0.16049,150,72,38.8,12.841,0.54836,-0.83624,-0.90204,1.6599,27.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.4,690.07
bg_fungi,1.0,4898871420,60.351281,25.222497,401915.9865548314,6691856.007436457,67902,21517,2021,2021,,89,33,291,5,332,28,64,272,32,0.099099,0.87387,0.015015,348.15,0,0,1,0,0,0,0,0,0,1,0,0,0,88.556,33.556,278.67,65.778,27.333,92.506,74.494,201.04,66.247,24.84,0.16049,150,72,38.8,12.841,0.54836,-0.83624,-0.90204,1.6599,27.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.4,690.07
bg_fungi,1.0,4898871421,60.351281,25.222497,401915.9865548314,6691856.007436457,67902,21517,2021,2021,,89,33,291,5,332,28,64,272,32,0.099099,0.87387,0.015015,348.15,0,0,1,0,0,0,0,0,0,1,0,0,0,88.556,33.556,278.67,65.778,27.333,92.506,74.494,201.04,66.247,24.84,0.16049,150,72,38.8,12.841,0.54836,-0.83624,-0.90204,1.6599,27.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.4,690.07
bg_fungi,1.0,4898871422,60.351059,25.221367,401852.9753906355,6691832.970529836,67904,21513,2021,2021,,97,53,259,5,321,26,68,249,30,0.1646,0.80435,0.015528,367.82,0,0,1,0,0,0,0,0,0,1,0,0,0,92.889,47.778,242.89,69.889,25.556,91.21,56.025,232.19,66.679,25.543,0.12346,167,42,32,17.397,0.77794,-0.62834,-2.1143,-6.4,24.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.4,690.1
bg_fungi,1.0,4898871423,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871424,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871425,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871426,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871427,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871428,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871429,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871430,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871431,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871432,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871433,60.349913,25.218294,401679.9819881703,6691709.947300642,67912,21502,2021,2021,,87,25,301,3,334,28,72,262,30,0.074627,0.89851,0.0089552,396.12,0,1,0,0,0,0,0,0,0,1,0,0,0,89.556,37,294,66.222,27.444,85.481,49.481,246.57,66.37,26.852,0.024691,188,84,32.6,12.823,0.70021,-0.71394,-0.86123,-3.6835,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.02
bg_fungi,1.0,4898871434,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871435,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871436,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871437,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871438,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871439,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871440,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871441,60.349986,25.219649,401754.96233825653,6691716.055285681,67911,21507,2021,2021,,84,35,254,6,299,27,67,256,30,0.11667,0.84667,0.02,381.97,0,0,1,0,0,0,0,0,0,1,0,0,0,87.556,34.222,271.56,67.556,27.444,88.877,55.037,253.96,67.074,27.012,0.012346,188,114,42.3,9.0742,0.86093,-0.50873,2.7286,2.6727,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1435.5,690.07
bg_fungi,1.0,4898871442,60.356172,25.183672,399788.9640206943,6692458.998918344,67865,21384,2021,2021,,83,75,86,94,272,28,76,241,30,0.27473,0.31502,0.34432,396.12,0,0,1,0,0,0,0,0,0,1,0,0,0,91.778,108.11,109.44,72.778,27.333,85.838,97.975,128.91,70.338,24.9,0.08642,215,0,48.1,7.5565,0.25913,-0.96584,0.12449,3.9002,23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1433.8,688.64
bg_fungi,1.0,4898871443,60.356172,25.183672,399788.9640206943,6692458.998918344,67865,21384,2021,2021,,83,75,86,94,272,28,76,241,30,0.27473,0.31502,0.34432,396.12,0,0,1,0,0,0,0,0,0,1,0,0,0,91.778,108.11,109.44,72.778,27.333,85.838,97.975,128.91,70.338,24.9,0.08642,215,0,48.1,7.5565,0.25913,-0.96584,0.12449,3.9002,23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1433.8,688.64
bg_fungi,1.0,4898871444,60.356172,25.183672,399788.9640206943,6692458.998918344,67865,21384,2021,2021,,83,75,86,94,272,28,76,241,30,0.27473,0.31502,0.34432,396.12,0,0,1,0,0,0,0,0,0,1,0,0,0,91.778,108.11,109.44,72.778,27.333,85.838,97.975,128.91,70.338,24.9,0.08642,215,0,48.1,7.5565,0.25913,-0.96584,0.12449,3.9002,23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1433.8,688.64
bg_fungi,1.0,4898871445,60.356172,25.183672,399788.9640206943,6692458.998918344,67865,21384,2021,2021,,83,75,86,94,272,28,76,241,30,0.27473,0.31502,0.34432,396.12,0,0,1,0,0,0,0,0,0,1,0,0,0,91.778,108.11,109.44,72.778,27.333,85.838,97.975,128.91,70.338,24.9,0.08642,215,0,48.1,7.5565,0.25913,-0.96584,0.12449,3.9002,23.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1433.8,688.64
bg_fungi,1.0,4898871446,62.455346,28.763216,590962.9956985486,6926148.961886299,53259,33333,2021,2021,,40,101,42,16,158,22,77,145,16,0.63522,0.26415,0.10063,1094.2,0,0,1,0,0,0,0,0,0,1,0,0,0,72.111,134.22,78.667,73,24,53.667,67.889,92.284,75.235,22.667,0.037037,256,3,103.4,3.8593,-0.97281,-0.23162,2.3102,6.8547,15.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1282,647.88
bg_fungi,1.0,4898871447,62.437969,28.828363,594378.0131193921,6924306.996013989,53374,33546,2021,2021,,75,85,120,11,218,25,69,216,24,0.38813,0.54795,0.050228,552.62,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,94.778,109.89,65.556,22.556,60.63,94.062,116.46,72.086,24.185,0.037037,242,4,105.4,1.7988,-0.99504,-0.099502,3.3939,10.757,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1272.3,645.62
bg_fungi,1.0,4898871448,62.437969,28.828363,594378.0131193921,6924306.996013989,53374,33546,2021,2021,,75,85,120,11,218,25,69,216,24,0.38813,0.54795,0.050228,552.62,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,94.778,109.89,65.556,22.556,60.63,94.062,116.46,72.086,24.185,0.037037,242,4,105.4,1.7988,-0.99504,-0.099502,3.3939,10.757,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1272.3,645.62
bg_fungi,1.0,4898871449,62.437969,28.828363,594378.0131193921,6924306.996013989,53374,33546,2021,2021,,75,85,120,11,218,25,69,216,24,0.38813,0.54795,0.050228,552.62,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,94.778,109.89,65.556,22.556,60.63,94.062,116.46,72.086,24.185,0.037037,242,4,105.4,1.7988,-0.99504,-0.099502,3.3939,10.757,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1272.3,645.62
bg_fungi,1.0,4898871450,62.437969,28.828363,594378.0131193921,6924306.996013989,53374,33546,2021,2021,,75,85,120,11,218,25,69,216,24,0.38813,0.54795,0.050228,552.62,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,94.778,109.89,65.556,22.556,60.63,94.062,116.46,72.086,24.185,0.037037,242,4,105.4,1.7988,-0.99504,-0.099502,3.3939,10.757,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1272.3,645.62
bg_fungi,1.0,4898871451,62.437969,28.828363,594378.0131193921,6924306.996013989,53374,33546,2021,2021,,75,85,120,11,218,25,69,216,24,0.38813,0.54795,0.050228,552.62,0,0,1,0,0,0,0,0,0,1,0,0,0,61.111,94.778,109.89,65.556,22.556,60.63,94.062,116.46,72.086,24.185,0.037037,242,4,105.4,1.7988,-0.99504,-0.099502,3.3939,10.757,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1272.3,645.62
bg_fungi,1.0,4898871452,62.404037,28.829138,594524.9861034771,6920528.938582876,53610,33555,2021,2021,,98,211,34,15,260,23,59,177,21,0.80843,0.13027,0.057471,664.05,0,0,1,0,0,0,0,0,0,1,0,0,0,72.444,138.44,47.333,68.889,22.667,70.605,107.83,99.062,69.284,23.951,0.11111,251,1,107.4,5.3824,-0.099505,-0.99504,2.8551,13.468,16.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1275.8,645.72
bg_fungi,1.0,4898871466,61.600827,27.912061,548393.9894659431,6830052.013614476,59265,30672,2021,2021,,64,216,48,9,272,23,73,214,25,0.79121,0.17582,0.032967,468.55,0,0,1,0,0,0,0,0,0,1,0,0,0,68.444,143.67,78.889,67.778,23.889,64.938,108.9,75.198,67.21,22.975,0.18519,223,0,87.7,3.9207,-0.68394,0.72954,-0.53061,0.69438,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1368,615.11
bg_fungi,1.0,4898871467,61.600827,27.912061,548393.9894659431,6830052.013614476,59265,30672,2021,2021,,64,216,48,9,272,23,73,214,25,0.79121,0.17582,0.032967,468.55,0,0,1,0,0,0,0,0,0,1,0,0,0,68.444,143.67,78.889,67.778,23.889,64.938,108.9,75.198,67.21,22.975,0.18519,223,0,87.7,3.9207,-0.68394,0.72954,-0.53061,0.69438,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1368,615.11
bg_fungi,1.0,4898871468,61.600827,27.912061,548393.9894659431,6830052.013614476,59265,30672,2021,2021,,64,216,48,9,272,23,73,214,25,0.79121,0.17582,0.032967,468.55,0,0,1,0,0,0,0,0,0,1,0,0,0,68.444,143.67,78.889,67.778,23.889,64.938,108.9,75.198,67.21,22.975,0.18519,223,0,87.7,3.9207,-0.68394,0.72954,-0.53061,0.69438,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1368,615.11
bg_fungi,1.0,4898871469,61.600827,27.912061,548393.9894659431,6830052.013614476,59265,30672,2021,2021,,64,216,48,9,272,23,73,214,25,0.79121,0.17582,0.032967,468.55,0,0,1,0,0,0,0,0,0,1,0,0,0,68.444,143.67,78.889,67.778,23.889,64.938,108.9,75.198,67.21,22.975,0.18519,223,0,87.7,3.9207,-0.68394,0.72954,-0.53061,0.69438,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1368,615.11
bg_fungi,1.0,4898871470,61.605245,27.946197,550198.0088359463,6830569.9560611015,59233,30785,2021,2021,,72,78,157,36,272,24,70,229,28,0.28571,0.57509,0.13187,389.77,0,0,1,0,0,0,0,0,0,1,0,0,0,58.444,98.222,128.33,69.556,25,59.609,118.78,81.578,69.516,24.016,0.074074,234,2,84.3,13.451,-0.95378,-0.30051,0.053062,0.27607,18.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1361.6,618.16
bg_fungi,1.0,4898871471,61.601376,27.913171,548452.0259735314,6830113.990179824,59261,30676,2021,2021,,83,37,217,12,273,25,57,233,26,0.13504,0.79197,0.043796,470.87,0,0,1,0,0,0,0,0,0,1,0,0,0,82.778,66.556,181.67,64.333,26.222,74.508,92.678,141.71,67.881,25.356,0.14815,223,0,86.7,8.363,-0.042514,0.9991,1.5061,-0.40031,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1367.9,615.13
bg_fungi,1.0,4898871472,61.601376,27.913171,548452.0259735314,6830113.990179824,59261,30676,2021,2021,,83,37,217,12,273,25,57,233,26,0.13504,0.79197,0.043796,470.87,0,0,1,0,0,0,0,0,0,1,0,0,0,82.778,66.556,181.67,64.333,26.222,74.508,92.678,141.71,67.881,25.356,0.14815,223,0,86.7,8.363,-0.042514,0.9991,1.5061,-0.40031,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1367.9,615.13
